SQL_TEXT,ELAPSED_TIME
"SELECT flight_no, COUNT(actual_departure) FROM flights GROUP BY flight_no HAVING COUNT(actual_departure) > 155",3744
"SELECT boarding_no, COUNT(seat_no) FROM boarding_passes GROUP BY boarding_no HAVING COUNT(seat_no) > 175",49236
"SELECT scheduled_arrival, flight_id FROM flights WHERE scheduled_arrival > DATE '2017-07-01'",1004
"SELECT total_amount, total_amount FROM bookings WHERE total_amount > 553568",623
"SELECT status, MIN(flight_id) FROM flights GROUP BY status HAVING MIN(flight_id) > 203",4806
"SELECT ticket_no, SUM(flight_id) FROM ticket_flights WHERE 1=1 GROUP BY ticket_no",572
"SELECT amount, COUNT(fare_conditions) FROM ticket_flights GROUP BY amount HAVING COUNT(fare_conditions) > 84",49495
"SELECT passenger_id, contact_data, book_ref, COUNT(passenger_name) FROM tickets WHERE 1=1 GROUP BY passenger_id, contact_data, book_ref",67132
"SELECT t1.passenger_name, t2.seat_no, t2.flight_id, t2.boarding_no FROM tickets t1 RIGHT JOIN boarding_passes t2 ON t1.ticket_no = t2.ticket_no",57674
"SELECT seat_no, boarding_no, COUNT(flight_id) FROM boarding_passes WHERE flight_id < 8246 GROUP BY seat_no, boarding_no",26324
"SELECT t1.scheduled_arrival, t1.flight_no, t1.actual_arrival, t1.actual_departure, t1.departure_airport, t1.arrival_airport, t1.status, t1.scheduled_departure, t2.fare_conditions, t2.seat_no FROM flights t1 FULL OUTER JOIN seats t2 ON t1.aircraft_code = t2.aircraft_code",1610
"SELECT flight_id, boarding_no FROM boarding_passes WHERE flight_id < 29125",1123
"SELECT flight_id, COUNT(ticket_no) FROM ticket_flights GROUP BY flight_id HAVING COUNT(ticket_no) > 244",96283
"SELECT ticket_no,
flight_id,
seat_no,
aircraft_code FROM (SELECT t1.ticket_no, t1.flight_id, t2.seat_no, t2.aircraft_code FROM ticket_flights t1 RIGHT JOIN seats t2 ON t1.fare_conditions = t2.fare_conditions) ORDER BY  seat_no DESC, aircraft_code DESC",11615378
"SELECT ticket_no,
aircraft_code,
fare_conditions FROM (SELECT t1.ticket_no, t2.aircraft_code, t2.fare_conditions FROM boarding_passes t1 FULL OUTER JOIN seats t2 ON t1.seat_no = t2.seat_no) ORDER BY  aircraft_code ASC, fare_conditions ASC",779376
"SELECT actual_departure,
arrival_airport,
departure_airport,
scheduled_departure,
actual_arrival,
flight_no,
seat_no FROM (SELECT t1.actual_departure, t1.arrival_airport, t1.departure_airport, t1.scheduled_departure, t1.actual_arrival, t1.flight_no, t2.seat_no FROM flights t1 JOIN boarding_passes t2 ON t1.flight_id = t2.flight_id) ORDER BY  departure_airport ASC, scheduled_departure ASC",183067
"SELECT fare_conditions, COUNT(seat_no) FROM seats GROUP BY fare_conditions HAVING COUNT(seat_no) > 53",615
"SELECT t1.flight_no, t2.fare_conditions FROM flights t1 JOIN ticket_flights t2 ON t1.flight_id = t2.flight_id",4735
"SELECT aircraft_code, COUNT(seat_no) FROM seats GROUP BY aircraft_code HAVING COUNT(seat_no) > 95",1111
"SELECT seat_no, COUNT(flight_id) FROM boarding_passes GROUP BY seat_no HAVING COUNT(flight_id) > 95",50751
"SELECT model, COUNT(range) FROM aircrafts_data GROUP BY model HAVING COUNT(range) > 46",651
"SELECT book_ref, COUNT(book_date) FROM bookings GROUP BY book_ref HAVING COUNT(book_date) > 44",50994
"SELECT flight_id, COUNT(ticket_no) FROM ticket_flights GROUP BY flight_id HAVING COUNT(ticket_no) > 231",92015
"SELECT t1.fare_conditions, t1.seat_no, t2.model FROM seats t1 FULL OUTER JOIN aircrafts_data t2 ON t1.aircraft_code = t2.aircraft_code",882
"SELECT range, COUNT(model) FROM aircrafts_data GROUP BY range HAVING COUNT(model) > 391",973
"SELECT book_date, MIN(total_amount) FROM bookings GROUP BY book_date HAVING MIN(total_amount) > 415",30032
"SELECT passenger_id, COUNT(contact_data) FROM tickets WHERE 1=1 GROUP BY passenger_id",38970
"SELECT t1.seat_no, t1.boarding_no, t1.flight_id, t2.passenger_name FROM boarding_passes t1 RIGHT JOIN tickets t2 ON t1.ticket_no = t2.ticket_no",84400
"SELECT t1.fare_conditions, t2.ticket_no FROM seats t1 RIGHT JOIN boarding_passes t2 ON t1.seat_no = t2.seat_no",1587
"SELECT t1.contact_data, t1.passenger_name, t1.book_ref, t1.passenger_id, t2.fare_conditions, t2.amount, t2.flight_id FROM tickets t1 LEFT JOIN ticket_flights t2 ON t1.ticket_no = t2.ticket_no",218223
"SELECT t1.seat_no, t1.aircraft_code, t2.flight_id, t2.amount, t2.ticket_no FROM seats t1 RIGHT JOIN ticket_flights t2 ON t1.fare_conditions = t2.fare_conditions",1262
"SELECT ticket_no, seat_no, COUNT(boarding_no) FROM boarding_passes WHERE 1=1 GROUP BY ticket_no, seat_no",69737
"SELECT ticket_no, COUNT(seat_no) FROM boarding_passes GROUP BY ticket_no HAVING COUNT(seat_no) > 198",79861
"SELECT timezone, COUNT(airport_code) FROM airports_data GROUP BY timezone HAVING COUNT(airport_code) > 261",821
"SELECT seat_no, boarding_no, ticket_no, AVG(flight_id) FROM boarding_passes WHERE 1=1 GROUP BY seat_no, boarding_no, ticket_no",95891
"SELECT arrival_airport, COUNT(flight_id) FROM flights WHERE 1=1 GROUP BY arrival_airport",3314
"SELECT t1.ticket_no, t2.aircraft_code FROM boarding_passes t1 JOIN flights t2 ON t1.flight_id = t2.flight_id",7455
"SELECT t1.fare_conditions, t2.actual_arrival, t2.scheduled_departure, t2.departure_airport, t2.status, t2.scheduled_arrival, t2.flight_no, t2.arrival_airport, t2.aircraft_code, t2.actual_departure FROM ticket_flights t1 RIGHT JOIN flights t2 ON t1.flight_id = t2.flight_id",9543
"SELECT t1.book_ref, t2.amount FROM tickets t1 RIGHT JOIN ticket_flights t2 ON t1.ticket_no = t2.ticket_no",47967
"SELECT passenger_name,
flight_id,
fare_conditions FROM (SELECT t1.passenger_name, t2.flight_id, t2.fare_conditions FROM tickets t1 FULL OUTER JOIN ticket_flights t2 ON t1.ticket_no = t2.ticket_no) ORDER BY  passenger_name DESC",542426
"SELECT aircraft_code, COUNT(seat_no) FROM seats GROUP BY aircraft_code HAVING COUNT(seat_no) > 146",707
"SELECT passenger_id, COUNT(passenger_name) FROM tickets GROUP BY passenger_id HAVING COUNT(passenger_name) > 199",48379
"SELECT t1.passenger_name, t1.book_ref, t1.passenger_id, t1.contact_data, t2.seat_no, t2.flight_id, t2.boarding_no FROM tickets t1 LEFT JOIN boarding_passes t2 ON t1.ticket_no = t2.ticket_no",99316
"SELECT t1.seat_no, t1.flight_id, t2.flight_id FROM boarding_passes t1 FULL OUTER JOIN ticket_flights t2 ON t1.ticket_no = t2.ticket_no",89605
"SELECT t1.seat_no, t1.flight_id, t2.contact_data, t2.book_ref FROM boarding_passes t1 LEFT JOIN tickets t2 ON t1.ticket_no = t2.ticket_no",139066
"SELECT aircraft_code, status, MAX(flight_id) FROM flights WHERE 1=1 GROUP BY aircraft_code, status",5694
"SELECT t1.range, t1.model, t2.seat_no, t2.fare_conditions FROM aircrafts_data t1 JOIN seats t2 ON t1.aircraft_code = t2.aircraft_code",1169
"SELECT departure_airport, COUNT(actual_arrival) FROM flights GROUP BY departure_airport HAVING COUNT(actual_arrival) > 425",3593
"SELECT t1.contact_data, t1.passenger_name, t2.amount, t2.fare_conditions, t2.flight_id FROM tickets t1 FULL OUTER JOIN ticket_flights t2 ON t1.ticket_no = t2.ticket_no",67553
"SELECT model, aircraft_code, COUNT(range) FROM aircrafts_data WHERE range > 10632 GROUP BY model, aircraft_code",754
"SELECT coordinates, COUNT(airport_name) FROM airports_data WHERE 1=1 GROUP BY coordinates",807
"SELECT flight_id, COUNT(arrival_airport) FROM flights GROUP BY flight_id HAVING COUNT(arrival_airport) > 257",6753
"SELECT book_ref, COUNT(contact_data) FROM tickets GROUP BY book_ref HAVING COUNT(contact_data) > 166",44583
"SELECT t1.passenger_id, t1.contact_data, t1.book_ref, t1.passenger_name, t2.flight_id FROM tickets t1 LEFT JOIN boarding_passes t2 ON t1.ticket_no = t2.ticket_no",89363
"SELECT t1.arrival_airport, t1.scheduled_arrival, t1.departure_airport, t1.scheduled_departure, t1.aircraft_code, t1.status, t1.flight_no, t2.seat_no, t2.ticket_no, t2.boarding_no FROM flights t1 JOIN boarding_passes t2 ON t1.flight_id = t2.flight_id",12970
"SELECT t1.scheduled_departure, t1.arrival_airport, t1.flight_id, t1.flight_no, t2.range, t2.model FROM flights t1 RIGHT JOIN aircrafts_data t2 ON t1.aircraft_code = t2.aircraft_code",1742
"SELECT aircraft_code, COUNT(departure_airport) FROM flights GROUP BY aircraft_code",3110
"SELECT passenger_name, book_ref, passenger_id, COUNT(ticket_no) FROM tickets WHERE 1=1 GROUP BY passenger_name, book_ref, passenger_id",61360
"SELECT departure_airport, arrival_airport, MIN(flight_id) FROM flights WHERE 1=1 GROUP BY departure_airport, arrival_airport",6595
"SELECT t1.book_ref, t1.contact_data, t1.passenger_name, t1.passenger_id, t2.boarding_no FROM tickets t1 RIGHT JOIN boarding_passes t2 ON t1.ticket_no = t2.ticket_no",223857
"SELECT aircraft_code, COUNT(model) FROM aircrafts_data GROUP BY aircraft_code HAVING COUNT(model) > 29",531
"SELECT fare_conditions, COUNT(ticket_no) FROM ticket_flights GROUP BY fare_conditions HAVING COUNT(ticket_no) > 273",43666
"SELECT arrival_airport,
aircraft_code,
ticket_no FROM (SELECT t1.arrival_airport, t1.aircraft_code, t2.ticket_no FROM flights t1 JOIN boarding_passes t2 ON t1.flight_id = t2.flight_id) ORDER BY  arrival_airport ASC, aircraft_code DESC",105302
"SELECT amount, AVG(flight_id) FROM ticket_flights GROUP BY amount HAVING AVG(flight_id) > 220",76230
"SELECT range, COUNT(aircraft_code) FROM aircrafts_data GROUP BY range HAVING COUNT(aircraft_code) > 157",735
"SELECT range, model FROM aircrafts_data WHERE range > 1929",924
"SELECT fare_conditions, COUNT(seat_no) FROM seats GROUP BY fare_conditions HAVING COUNT(seat_no) > 15",640
"SELECT actual_departure, COUNT(scheduled_departure) FROM flights GROUP BY actual_departure",3480
"SELECT t1.seat_no, t2.status, t2.flight_id, t2.flight_no, t2.scheduled_arrival, t2.departure_airport FROM seats t1 RIGHT JOIN flights t2 ON t1.aircraft_code = t2.aircraft_code",1634
"SELECT flight_id, COUNT(ticket_no) FROM ticket_flights GROUP BY flight_id HAVING COUNT(ticket_no) > 253",90926
"SELECT t1.flight_id, t1.departure_airport, t1.actual_arrival, t1.flight_no, t1.arrival_airport, t2.seat_no FROM flights t1 RIGHT JOIN seats t2 ON t1.aircraft_code = t2.aircraft_code",1673
"SELECT total_amount, total_amount FROM bookings WHERE total_amount > 734150",740
"SELECT book_ref, COUNT(total_amount) FROM bookings GROUP BY book_ref HAVING COUNT(total_amount) > 429",52518
"SELECT seat_no, COUNT(aircraft_code) FROM seats GROUP BY seat_no HAVING COUNT(aircraft_code) > 378",1244
"SELECT range, range FROM aircrafts_data WHERE range > 7128",995
"SELECT amount, COUNT(flight_id) FROM ticket_flights GROUP BY amount HAVING COUNT(flight_id) > 482",49866
"SELECT aircraft_code, MAX(range) FROM aircrafts_data WHERE range > 5188 GROUP BY aircraft_code",656
"SELECT seat_no, COUNT(aircraft_code) FROM seats GROUP BY seat_no HAVING COUNT(aircraft_code) > 11",880
"SELECT t1.total_amount, t2.contact_data, t2.ticket_no, t2.passenger_name, t2.passenger_id FROM bookings t1 JOIN tickets t2 ON t1.book_ref = t2.book_ref",29044
"SELECT amount, COUNT(fare_conditions) FROM ticket_flights GROUP BY amount HAVING COUNT(fare_conditions) > 74",50610
"SELECT amount, flight_id FROM ticket_flights WHERE amount < 85984",609
"SELECT ticket_no, MIN(flight_id) FROM boarding_passes GROUP BY ticket_no HAVING MIN(flight_id) > 321",102290
"SELECT flight_id,
boarding_no,
passenger_name,
passenger_id,
contact_data,
book_ref FROM (SELECT t1.flight_id, t1.boarding_no, t2.passenger_name, t2.passenger_id, t2.contact_data, t2.book_ref FROM boarding_passes t1 FULL OUTER JOIN tickets t2 ON t1.ticket_no = t2.ticket_no) ORDER BY contact_data ASC",404164
"SELECT actual_arrival,
actual_departure,
status,
flight_no,
scheduled_arrival,
aircraft_code,
departure_airport,
ticket_no,
seat_no,
boarding_no FROM (SELECT t1.actual_arrival, t1.actual_departure, t1.status, t1.flight_no, t1.scheduled_arrival, t1.aircraft_code, t1.departure_airport, t2.ticket_no, t2.seat_no, t2.boarding_no FROM flights t1 RIGHT JOIN boarding_passes t2 ON t1.flight_id = t2.flight_id) ORDER BY  scheduled_arrival DESC, aircraft_code DESC",176081
"SELECT model,
range,
seat_no FROM (SELECT t1.model, t1.range, t2.seat_no FROM aircrafts_data t1 RIGHT JOIN seats t2 ON t1.aircraft_code = t2.aircraft_code) ORDER BY  model DESC, range DESC",2170
"SELECT seat_no,
fare_conditions,
model FROM (SELECT t1.seat_no, t1.fare_conditions, t2.model FROM seats t1 JOIN aircrafts_data t2 ON t1.aircraft_code = t2.aircraft_code) ORDER BY fare_conditions DESC",1672
"SELECT t1.amount, t1.fare_conditions, t2.passenger_id, t2.contact_data, t2.passenger_name FROM ticket_flights t1 JOIN tickets t2 ON t1.ticket_no = t2.ticket_no",163860
"SELECT model, COUNT(range) FROM aircrafts_data GROUP BY model HAVING COUNT(range) > 373",661
"SELECT t1.fare_conditions, t1.flight_id, t2.contact_data, t2.passenger_id, t2.passenger_name FROM ticket_flights t1 JOIN tickets t2 ON t1.ticket_no = t2.ticket_no",177727
"SELECT model, SUM(range) FROM aircrafts_data WHERE range > 9370 GROUP BY model",773
"SELECT ticket_no, SUM(flight_id) FROM boarding_passes WHERE 1=1 GROUP BY ticket_no",993
"SELECT total_amount, COUNT(book_date) FROM bookings GROUP BY total_amount HAVING COUNT(book_date) > 352",12895
"SELECT model, aircraft_code, SUM(range) FROM aircrafts_data WHERE range > 10377 GROUP BY model, aircraft_code",895
"SELECT total_amount, total_amount FROM bookings WHERE total_amount > 745766",649
"SELECT model, aircraft_code, SUM(range) FROM aircrafts_data WHERE 1=1 GROUP BY model, aircraft_code",473
"SELECT t1.passenger_name, t2.boarding_no, t2.seat_no, t2.flight_id FROM tickets t1 FULL OUTER JOIN boarding_passes t2 ON t1.ticket_no = t2.ticket_no",51875
"SELECT status, COUNT(actual_departure) FROM flights GROUP BY status HAVING COUNT(actual_departure) > 172",3412
"SELECT t1.seat_no, t1.aircraft_code, t2.flight_id, t2.ticket_no FROM seats t1 LEFT JOIN ticket_flights t2 ON t1.fare_conditions = t2.fare_conditions",1544
"SELECT fare_conditions, amount, SUM(flight_id) FROM ticket_flights WHERE amount < 168185 GROUP BY fare_conditions, amount",91455
"SELECT fare_conditions, ticket_no, amount, MAX(flight_id) FROM ticket_flights WHERE flight_id < 21111 GROUP BY fare_conditions, ticket_no, amount",130470
"SELECT t1.contact_data, t1.passenger_id, t2.book_date, t2.total_amount FROM tickets t1 JOIN bookings t2 ON t1.book_ref = t2.book_ref",32189
"SELECT coordinates, COUNT(airport_name) FROM airports_data GROUP BY coordinates HAVING COUNT(airport_name) > 376",690
"SELECT t1.total_amount, t1.book_date, t2.ticket_no, t2.contact_data FROM bookings t1 JOIN tickets t2 ON t1.book_ref = t2.book_ref",33194
"SELECT t1.flight_id, t1.boarding_no, t1.seat_no, t2.fare_conditions FROM boarding_passes t1 FULL OUTER JOIN ticket_flights t2 ON t1.ticket_no = t2.ticket_no",95813
"SELECT ticket_no,
boarding_no,
flight_id,
fare_conditions FROM (SELECT t1.ticket_no, t1.boarding_no, t1.flight_id, t2.fare_conditions FROM boarding_passes t1 JOIN seats t2 ON t1.seat_no = t2.seat_no) ORDER BY flight_id ASC",721519
"SELECT boarding_no,
ticket_no,
aircraft_code FROM (SELECT t1.boarding_no, t1.ticket_no, t2.aircraft_code FROM boarding_passes t1 JOIN seats t2 ON t1.seat_no = t2.seat_no) ORDER BY ticket_no ASC",758519
"SELECT amount,
flight_id,
seat_no,
aircraft_code FROM (SELECT t1.amount, t1.flight_id, t2.seat_no, t2.aircraft_code FROM ticket_flights t1 FULL OUTER JOIN seats t2 ON t1.fare_conditions = t2.fare_conditions) ORDER BY  amount ASC, flight_id ASC",11752994
"SELECT range,
model,
arrival_airport,
scheduled_arrival,
status,
actual_arrival,
flight_no,
scheduled_departure,
actual_departure FROM (SELECT t1.range, t1.model, t2.arrival_airport, t2.scheduled_arrival, t2.status, t2.actual_arrival, t2.flight_no, t2.scheduled_departure, t2.actual_departure FROM aircrafts_data t1 JOIN flights t2 ON t1.aircraft_code = t2.aircraft_code) ORDER BY model ASC",11431
"SELECT status,
actual_arrival,
flight_no,
arrival_airport,
actual_departure,
boarding_no,
ticket_no,
seat_no FROM (SELECT t1.status, t1.actual_arrival, t1.flight_no, t1.arrival_airport, t1.actual_departure, t2.boarding_no, t2.ticket_no, t2.seat_no FROM flights t1 JOIN boarding_passes t2 ON t1.flight_id = t2.flight_id) ORDER BY  flight_no DESC, arrival_airport DESC",153337
"SELECT amount,
ticket_no,
actual_arrival,
flight_no,
arrival_airport,
departure_airport,
aircraft_code,
scheduled_departure FROM (SELECT t1.amount, t1.ticket_no, t2.actual_arrival, t2.flight_no, t2.arrival_airport, t2.departure_airport, t2.aircraft_code, t2.scheduled_departure FROM ticket_flights t1 LEFT JOIN flights t2 ON t1.flight_id = t2.flight_id) ORDER BY  amount ASC",217078
"SELECT flight_id, COUNT(ticket_no) FROM boarding_passes GROUP BY flight_id HAVING COUNT(ticket_no) > 313",66454
"SELECT scheduled_departure,
actual_departure,
flight_no,
range FROM (SELECT t1.scheduled_departure, t1.actual_departure, t1.flight_no, t2.range FROM flights t1 RIGHT JOIN aircrafts_data t2 ON t1.aircraft_code = t2.aircraft_code) ORDER BY  actual_departure DESC, flight_no ASC",26609
"SELECT boarding_no, seat_no, MIN(flight_id) FROM boarding_passes WHERE 1=1 GROUP BY boarding_no, seat_no",88068
"SELECT flight_id,
amount,
ticket_no,
seat_no FROM (SELECT t1.flight_id, t1.amount, t1.ticket_no, t2.seat_no FROM ticket_flights t1 FULL OUTER JOIN seats t2 ON t1.fare_conditions = t2.fare_conditions) ORDER BY  amount ASC, ticket_no DESC",11211446
"SELECT ticket_no,
flight_no,
scheduled_arrival,
actual_arrival,
departure_airport,
arrival_airport FROM (SELECT t1.ticket_no, t2.flight_no, t2.scheduled_arrival, t2.actual_arrival, t2.departure_airport, t2.arrival_airport FROM boarding_passes t1 JOIN flights t2 ON t1.flight_id = t2.flight_id) ORDER BY  actual_arrival DESC, departure_airport DESC",231651
"SELECT t1.amount, t1.fare_conditions, t1.ticket_no, t2.actual_departure, t2.departure_airport FROM ticket_flights t1 RIGHT JOIN flights t2 ON t1.flight_id = t2.flight_id",6225
"SELECT fare_conditions, MIN(flight_id) FROM ticket_flights WHERE flight_id < 13148 GROUP BY fare_conditions",72439
"SELECT t1.range, t1.model, t2.status, t2.flight_no, t2.scheduled_departure, t2.actual_departure, t2.departure_airport FROM aircrafts_data t1 RIGHT JOIN flights t2 ON t1.aircraft_code = t2.aircraft_code",6728
"SELECT book_ref, contact_data, COUNT(passenger_name) FROM tickets WHERE 1=1 GROUP BY book_ref, contact_data",85859
"SELECT flight_no,
aircraft_code,
arrival_airport,
departure_airport,
scheduled_arrival,
actual_arrival,
actual_departure,
status,
ticket_no,
fare_conditions FROM (SELECT t1.flight_no, t1.aircraft_code, t1.arrival_airport, t1.departure_airport, t1.scheduled_arrival, t1.actual_arrival, t1.actual_departure, t1.status, t2.ticket_no, t2.fare_conditions FROM flights t1 LEFT JOIN ticket_flights t2 ON t1.flight_id = t2.flight_id) ORDER BY  departure_airport DESC, scheduled_arrival ASC",311911
